aggregate_normalized_mse_mean,aggregate_normalized_mse_std,aggregate_normalized_mse_worst_decile,aggregate_normalized_mse_worst_sample,aggregate_pearson_correlation_mean,aggregate_pearson_correlation_std,aggregate_pearson_correlation_worst_decile,aggregate_pearson_correlation_worst_sample,aggregate_power_ratio_mean,aggregate_power_ratio_std,aggregate_power_ratio_worst_decile,aggregate_power_ratio_worst_sample,aggregate_relative_improvement_over_zero_below_2_percent_rate,aggregate_relative_improvement_over_zero_below_5_percent_rate,aggregate_relative_improvement_over_zero_mean,aggregate_relative_improvement_over_zero_median,aggregate_relative_improvement_over_zero_negative_rate,aggregate_relative_improvement_over_zero_nonpositive_rate,aggregate_relative_improvement_over_zero_p05,aggregate_relative_improvement_over_zero_p10,aggregate_relative_improvement_over_zero_std,aggregate_relative_improvement_over_zero_worst,aggregate_relative_improvement_over_zero_worst_decile,aggregate_relative_improvement_over_zero_worst_sample,csi_nmse_mean,csi_nmse_std,csi_nmse_worst_decile,csi_nmse_worst_sample,data_overlap_fraction_mean,data_overlap_fraction_std,data_overlap_fraction_worst_decile,data_overlap_fraction_worst_sample,group,jsr_db,layer7_pearson_correlation_below_2_percent_rate,layer7_pearson_correlation_below_5_percent_rate,layer7_pearson_correlation_mean,layer7_pearson_correlation_median,layer7_pearson_correlation_negative_rate,layer7_pearson_correlation_nonpositive_rate,layer7_pearson_correlation_p05,layer7_pearson_correlation_p10,layer7_pearson_correlation_std,layer7_pearson_correlation_worst,layer7_pearson_correlation_worst_decile,layer7_pearson_correlation_worst_sample,layer7_power_ratio_below_2_percent_rate,layer7_power_ratio_below_5_percent_rate,layer7_power_ratio_mean,layer7_power_ratio_median,layer7_power_ratio_negative_rate,layer7_power_ratio_nonpositive_rate,layer7_power_ratio_p05,layer7_power_ratio_p10,layer7_power_ratio_std,layer7_power_ratio_worst,layer7_power_ratio_worst_decile,layer7_power_ratio_worst_sample,layer7_relative_improvement_over_zero_below_2_percent_rate,layer7_relative_improvement_over_zero_below_5_percent_rate,layer7_relative_improvement_over_zero_mean,layer7_relative_improvement_over_zero_median,layer7_relative_improvement_over_zero_negative_rate,layer7_relative_improvement_over_zero_nonpositive_rate,layer7_relative_improvement_over_zero_p05,layer7_relative_improvement_over_zero_p10,layer7_relative_improvement_over_zero_std,layer7_relative_improvement_over_zero_worst,layer7_relative_improvement_over_zero_worst_decile,layer7_relative_improvement_over_zero_worst_sample,layers1_to_7_relative_improvement_over_zero_below_2_percent_rate,layers1_to_7_relative_improvement_over_zero_below_5_percent_rate,layers1_to_7_relative_improvement_over_zero_mean,layers1_to_7_relative_improvement_over_zero_median,layers1_to_7_relative_improvement_over_zero_negative_rate,layers1_to_7_relative_improvement_over_zero_nonpositive_rate,layers1_to_7_relative_improvement_over_zero_p05,layers1_to_7_relative_improvement_over_zero_p10,layers1_to_7_relative_improvement_over_zero_std,layers1_to_7_relative_improvement_over_zero_worst,layers1_to_7_relative_improvement_over_zero_worst_decile,layers1_to_7_relative_improvement_over_zero_worst_sample,layers6_to_7_relative_improvement_over_zero_below_2_percent_rate,layers6_to_7_relative_improvement_over_zero_below_5_percent_rate,layers6_to_7_relative_improvement_over_zero_mean,layers6_to_7_relative_improvement_over_zero_median,layers6_to_7_relative_improvement_over_zero_negative_rate,layers6_to_7_relative_improvement_over_zero_nonpositive_rate,layers6_to_7_relative_improvement_over_zero_p05,layers6_to_7_relative_improvement_over_zero_p10,layers6_to_7_relative_improvement_over_zero_std,layers6_to_7_relative_improvement_over_zero_worst,layers6_to_7_relative_improvement_over_zero_worst_decile,layers6_to_7_relative_improvement_over_zero_worst_sample,maximum_equalizer_gain_mean,maximum_equalizer_gain_std,maximum_equalizer_gain_worst_decile,maximum_equalizer_gain_worst_sample,pilot_evm_mean,pilot_evm_std,pilot_evm_worst_decile,pilot_evm_worst_sample,pilot_overlap_fraction_mean,pilot_overlap_fraction_std,pilot_overlap_fraction_worst_decile,pilot_overlap_fraction_worst_sample,post_equalization_sinr_db_mean,post_equalization_sinr_db_std,post_equalization_sinr_db_worst_decile,post_equalization_sinr_db_worst_sample,post_equalization_sinr_linear_mean,post_equalization_sinr_linear_std,post_equalization_sinr_linear_worst_decile,post_equalization_sinr_linear_worst_sample,realization_count,realized_received_active_window_jsr_db_mean,realized_received_active_window_jsr_db_std,realized_received_active_window_jsr_db_worst_decile,realized_received_active_window_jsr_db_worst_sample,realized_received_global_jsr_db_mean,realized_received_global_jsr_db_std,realized_received_global_jsr_db_worst_decile,realized_received_global_jsr_db_worst_sample,requested_fraction,snr_db
0.7401416768552735,0.04635877164987285,0.7846918236464262,0.8120737597346306,0.48151072778273374,0.04638341063707919,0.4330250071361661,0.39988956041634083,0.26780564853106625,0.04991533597564758,0.22455232497304678,0.19838856952264905,0.0,0.0,0.25985832314472646,0.2444765642285347,0.0,0.0,0.2065402427688241,0.2153081763535738,0.04635877164987285,0.18792624026536942,0.2153081763535738,0.18792624026536942,0.016398508741986006,0.014353039894974152,0.024187319912016392,0.06483480334281921,0.125,0.0,0.125,0.125,seen_utterance_unseen_channel,-10.0,0.0,0.0,0.4104372067376971,0.4225550591945648,0.0,0.0,0.2650703750550747,0.2796059101819992,0.10762816735949707,0.2442389875650406,0.2796059101819992,0.2442389875650406,0.0,0.0,0.17658696323633194,0.15959080308675766,0.0,0.0,0.0861868616193533,0.09221189841628075,0.08202417172500408,0.08065209537744522,0.09221189841628075,0.08065209537744522,0.0,0.0,0.17909706011414528,0.17768535017967224,0.0,0.0,0.06892628967761993,0.07747310400009155,0.09643736845162051,0.05808144807815552,0.07747310400009155,0.05808144807815552,0.0,0.0,0.19387449350740227,0.18194745055266787,0.0,0.0,0.1403930229800088,0.14916334833417622,0.04327561335834221,0.12653523683547974,0.14916334833417622,0.12653523683547974,0.0,0.0,0.1622342448681593,0.16312876343727112,0.0,0.0,0.09850215166807175,0.10581979155540466,0.046954203317212326,0.09238919615745544,0.10581979155540466,0.09238919615745544,7.804812043905258,5.618042758149124,16.130655765533447,21.44350814819336,0.5028949175029993,0.1671831169327935,0.647966593503952,1.0021483898162842,0.125,0.0,0.125,0.125,0.6937279434399829,3.246802947889552,-4.818835854178531,-5.610331489377565,1.5032359790056944,1.0952219550280018,0.3315621018409729,0.2747684419155121,16,-0.2711838595569134,3.43404227152295,3.037461280822754,6.515537261962891,-9.228700906038284,3.358552506927842,-6.003630876541138,-2.2639975547790527,0.125,10.0
0.7696952756959945,0.022206061118054926,0.7924576830118895,0.8061829246580601,0.45338361081667244,0.024883223551361917,0.4279463039711118,0.4219653829932213,0.2457465569023043,0.021137319931821538,0.2182629187591374,0.21135426964610815,0.0,0.0,0.2303047243040055,0.22857535630464554,0.0,0.0,0.2037854576483369,0.20754231698811054,0.022206061118054926,0.19381707534193993,0.20754231698811054,0.19381707534193993,0.0091529049386736,0.011250641289347392,0.013450437691062689,0.05003496631979942,0.125,0.0,0.125,0.125,unseen_speaker_unseen_utterance_unseen_channel,-10.0,0.0,0.0,0.32877807784825563,0.3442590534687042,0.0,0.0,0.20067795738577843,0.22319945693016052,0.07988643625754578,0.14934484660625458,0.22319945693016052,0.14934484660625458,0.0,0.0,0.1393665187060833,0.14642275869846344,0.0,0.0,0.08295734412968159,0.09292781352996826,0.03750947960794319,0.06964036077260971,0.09292781352996826,0.06964036077260971,0.0625,0.1875,0.11176982894539833,0.11585167050361633,0.0,0.0,0.030942216515541077,0.04299190640449524,0.051461737827644946,0.009129106998443604,0.04299190640449524,0.009129106998443604,0.0,0.0,0.1682138756981918,0.16407095108713424,0.0,0.0,0.14248719598565784,0.14276249068123953,0.022861959551082528,0.1419220737048558,0.14276249068123953,0.1419220737048558,0.0,0.0,0.1202432606369257,0.12445402145385742,0.0,0.0,0.07510507106781006,0.08333925902843475,0.03193229517010829,0.05565512180328369,0.08333925902843475,0.05565512180328369,8.37616392225027,9.12484722830699,19.86587619781494,32.742897033691406,0.4014820512384176,0.09157439223793036,0.5159127116203308,0.5679806470870972,0.125,0.0,0.125,0.125,2.2308187675921483,3.414355857398298,-3.2646775031682482,-4.8401125104974145,2.1510122530162334,1.3398640225044578,0.4742702841758728,0.328086793422699,16,-2.0145162791013718,2.364043455250782,-0.3093254119157791,4.544652462005615,-11.086041569709778,2.3333950724913803,-8.940279006958008,-5.1749114990234375,0.125,10.0
0.7816977314651012,0.03189173608866088,0.8265999257564545,0.8504408746957779,0.4290308420313522,0.03823037326837988,0.37924549262970686,0.34879311360418797,0.25478508227388375,0.02836432364019271,0.21933067706413567,0.1867463644593954,0.0,0.0,0.21830226853489876,0.22156385332345963,0.0,0.0,0.16349043790251017,0.17340007424354553,0.03189173608866088,0.1495591253042221,0.17340007424354553,0.1495591253042221,0.028753081802278757,0.020583688147046014,0.05573141947388649,0.07693156599998474,0.125,0.0,0.125,0.125,same_speaker_unseen_utterance_unseen_channel,-5.0,0.0,0.0,0.27486594626680017,0.3022535741329193,0.0,0.0,0.17470850236713886,0.21021345257759094,0.07429402954372875,0.06896031647920609,0.21021345257759094,0.06896031647920609,0.0,0.0625,0.13370957924053073,0.1378936544060707,0.0,0.0,0.07293453998863697,0.09559547901153564,0.034209318837968246,0.03367263823747635,0.09559547901153564,0.03367263823747635,0.125,0.375,0.0673893578350544,0.08308646082878113,0.0625,0.0625,-0.012356787919998169,0.01722845435142517,0.05267559029007541,-0.08191370964050293,0.01722845435142517,-0.08191370964050293,0.0,0.0,0.15049034543335438,0.15059647815568106,0.0,0.0,0.0965038537979126,0.10719998393739973,0.03230472945012168,0.08276391880852836,0.10719998393739973,0.08276391880852836,0.0625,0.1875,0.08755316026508808,0.09071817994117737,0.0625,0.0625,0.01766055077314377,0.03504297137260437,0.042965974948146315,-0.012296527624130249,0.03504297137260437,-0.012296527624130249,9.043872311711311,6.106299621916143,17.551536560058594,22.169973373413086,0.6892217267304659,0.1970787038460526,0.9269571304321289,1.156565546989441,0.125,0.0,0.125,0.125,-2.337118901355015,4.142677093559284,-8.039598373519137,-9.053225560581012,0.876474388409406,0.7436036717231681,0.15737052261829376,0.12435906380414963,16,5.21356388553977,3.3012916481761767,8.474685192108154,11.69660472869873,-3.860282015055418,3.1490574361441293,-0.8577581942081451,2.207679271697998,0.125,10.0
0.7608628220623359,0.042268071104959566,0.8203049227595329,0.839262418448925,0.45824309752788395,0.047887986205981135,0.3904894678853452,0.3676129374653101,0.2617858904704917,0.03528778878261242,0.21671061613596976,0.20358541514724493,0.0,0.0,0.2391371779376641,0.24807560164481401,0.0,0.0,0.1698637418448925,0.17969507724046707,0.042268071104959566,0.16073758155107498,0.17969507724046707,0.16073758155107498,0.025583764145267196,0.0227251003060635,0.04429263435304165,0.09935226291418076,0.125,0.0,0.125,0.125,seen_utterance_unseen_channel,-5.0,0.0,0.0,0.3250392787158489,0.29961681365966797,0.0,0.0,0.22033646702766418,0.23591739684343338,0.09986285074200098,0.1810869425535202,0.23591739684343338,0.1810869425535202,0.0,0.0,0.1268288630526513,0.11701850593090057,0.0,0.0,0.0617372477427125,0.06293771788477898,0.07107311558902125,0.05916454270482063,0.06293771788477898,0.05916454270482063,0.0,0.0625,0.11434097960591316,0.08929175138473511,0.0,0.0,0.046488791704177856,0.055502235889434814,0.07859701504446692,0.02302652597427368,0.055502235889434814,0.02302652597427368,0.0,0.0,0.17204951654587475,0.17170126949037823,0.0,0.0,0.09730079770088196,0.11325093252318247,0.04288892464298832,0.09021658556801933,0.11325093252318247,0.09021658556801933,0.0625,0.0625,0.1253565214574337,0.12318234145641327,0.0625,0.0625,0.039836637675762177,0.0675908774137497,0.05685138084699529,-0.018830448389053345,0.0675908774137497,-0.018830448389053345,12.322861954569817,12.68316430074756,26.057804107666016,52.19483184814453,0.6354816518723965,0.20813608444693482,0.845527172088623,1.1570560932159424,0.125,0.0,0.125,0.125,-1.855467531511176,4.024207095332776,-6.047301725976537,-10.021938929763705,1.003645608201623,1.0363595891042163,0.2496519461274147,0.09949611127376556,16,3.854842958971858,3.37269342612946,7.274646520614624,9.05268383026123,-5.201034687459469,3.275670783454015,-1.6495721340179443,-0.9177052974700928,0.125,10.0
0.8047741658519953,0.0318771520719635,0.8433613777160645,0.8727088868618011,0.40779554521941463,0.04251761614259035,0.3576601557433605,0.3105868275160901,0.22522112434671726,0.021698588277454675,0.19740763865411282,0.188316629268229,0.0,0.0,0.19522583414800465,0.20210137031972408,0.0,0.0,0.1434397827833891,0.15663862228393555,0.0318771520719635,0.12729111313819885,0.15663862228393555,0.12729111313819885,0.024042815566645004,0.016966350425610288,0.04026818834245205,0.07283343374729156,0.125,0.0,0.125,0.125,unseen_speaker_unseen_utterance_unseen_channel,-5.0,0.0,0.0,0.2990152845159173,0.32018640637397766,0.0,0.0,0.1694307066500187,0.17553170770406723,0.08660435472814215,0.16023096442222595,0.17553170770406723,0.16023096442222595,0.0,0.0625,0.13408860401250422,0.14394459873437881,0.0,0.0,0.05624497961252928,0.06778975762426853,0.044803221700943016,0.04916953295469284,0.06778975762426853,0.04916953295469284,0.0625,0.3125,0.09121241420507431,0.09779313206672668,0.0625,0.0625,0.01698291301727295,0.024671614170074463,0.05529498149214691,-0.005202174186706543,0.024671614170074463,-0.005202174186706543,0.0,0.0,0.13251568004488945,0.1375136375427246,0.0,0.0,0.07512863831860678,0.09012497322899954,0.0340897408031652,0.06183892488479614,0.09012497322899954,0.06183892488479614,0.0,0.125,0.09056725539267063,0.08421282470226288,0.0,0.0,0.04120741784572601,0.050654858350753784,0.035737124478935664,0.03265506029129028,0.050654858350753784,0.03265506029129028,14.979039400815964,12.236617659880249,32.81818199157715,44.74293899536133,0.6581174358725548,0.20597622420858283,0.9401693642139435,1.1283118724822998,0.125,0.0,0.125,0.125,-4.392844619658064,4.81490010764422,-10.015094451589205,-14.640350583979444,0.6160008108709008,0.590940458388987,0.10307047516107559,0.034353021532297134,16,4.542471803724766,3.5013859883900698,8.344374179840088,11.773161888122559,-4.556189816445112,3.4202059612330387,-0.9476874768733978,2.2210512161254883,0.125,10.0
0.8221977632492781,0.03272098528162211,0.8604509998112917,0.8732436113059521,0.38429752219235525,0.035860456502047194,0.3319553304463625,0.3241776339709759,0.24133306869771332,0.031834981119534624,0.20408292254433036,0.19745229184627533,0.0,0.0,0.17780223675072193,0.17557791620492935,0.0,0.0,0.13459403533488512,0.1395490001887083,0.03272098528162211,0.12675638869404793,0.1395490001887083,0.12675638869404793,0.06603916676249355,0.03651344073402667,0.11141035705804825,0.15971022844314575,0.125,0.0,0.125,0.125,same_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.0625,0.23070554388687015,0.23802297562360764,0.0,0.0,0.07847885601222515,0.11730730533599854,0.09026530693287338,0.038811035454273224,0.11730730533599854,0.038811035454273224,0.0,0.0,0.13324531819671392,0.13585498929023743,0.0,0.0,0.07744845747947693,0.080071572214365,0.040724946876752585,0.07358368486166,0.080071572214365,0.07358368486166,0.3125,0.5625,0.03776085004210472,0.0444486141204834,0.1875,0.1875,-0.06177586317062378,-0.033578455448150635,0.06473856900565368,-0.1169365644454956,-0.033578455448150635,-0.1169365644454956,0.0,0.0,0.10822858821068491,0.1062388973576682,0.0,0.0,0.06384943425655365,0.06870448163577489,0.030317907470847026,0.05871822152818952,0.06870448163577489,0.05871822152818952,0.1875,0.5625,0.04579354077577591,0.04451249539852142,0.125,0.125,-0.039465054869651794,-0.015156954526901245,0.04417363742919049,-0.05495584011077881,-0.015156954526901245,-0.05495584011077881,10.40734589099884,9.917591515721588,21.402446746826172,38.54143142700195,1.0824560448527336,0.19965595589781157,1.3172157406806946,1.4306519031524658,0.125,0.0,0.125,0.125,-5.5289360777935705,2.7250633272357905,-9.011954699491659,-11.353291365033549,0.33166891569271684,0.17039210475507047,0.12743841111660004,0.0732269361615181,16,9.751077324151993,1.9828412496367416,12.116921424865723,12.586379051208496,0.6943432353436947,1.9571944536904178,2.824846386909485,3.644763469696045,0.125,10.0
0.8100452164653689,0.05149933661805509,0.8623957727104425,0.8869971260428429,0.40908257773844525,0.057901593109456174,0.3506547687575221,0.31195569690316916,0.22446969567681663,0.04693437743910476,0.1899000029079616,0.15285944705829024,0.0,0.0,0.18995478353463113,0.17703227326273918,0.0,0.0,0.12482274882495403,0.13760422728955746,0.05149933661805509,0.11300287395715714,0.13760422728955746,0.11300287395715714,0.05766836932161823,0.039211004944246675,0.11968779563903809,0.1309538632631302,0.125,0.0,0.125,0.125,seen_utterance_unseen_channel,0.0,0.0,0.0,0.32688818499445915,0.3059919476509094,0.0,0.0,0.20233506709337234,0.21618017554283142,0.10286349735756854,0.16778577864170074,0.21618017554283142,0.16778577864170074,0.0,0.0,0.14931329619139433,0.15270528197288513,0.0,0.0,0.09257828444242477,0.09576812759041786,0.04183422824247837,0.0865098088979721,0.09576812759041786,0.0865098088979721,0.125,0.25,0.10875049605965614,0.08276501297950745,0.0,0.0,0.01479455828666687,0.027400940656661987,0.07922466829552438,0.012217223644256592,0.027400940656661987,0.012217223644256592,0.0,0.0,0.13300149036305292,0.11520907708576747,0.0,0.0,0.07906617224216461,0.08679874454225812,0.04407387181172011,0.06675868374960763,0.08679874454225812,0.06675868374960763,0.0625,0.125,0.11142315529286861,0.10560876131057739,0.0,0.0,0.031029321253299713,0.04400910437107086,0.056593412869168684,0.014089584350585938,0.04400910437107086,0.014089584350585938,16.448720395565033,20.443423552555096,33.864715576171875,85.96966552734375,1.0030331276357174,0.23301940173242264,1.252372145652771,1.4994406700134277,0.125,0.0,0.125,0.125,-7.064542249926209,4.232268914625443,-11.217194694732282,-17.740220464339075,0.2879790492588654,0.2299222626219749,0.07630298659205437,0.016825886443257332,16,8.832990169525146,2.7385222203807587,12.617064476013184,13.143056869506836,-0.1534049715846777,2.709407303360499,3.724873900413513,4.2754292488098145,0.125,10.0
0.8627278611529619,0.030171318031365538,0.8930324465036392,0.9224296435713768,0.33438301714340923,0.04132176957187165,0.2854345887899399,0.263846387155354,0.19203534055850469,0.017415757865660134,0.1746598616009578,0.1690438762307167,0.0,0.0,0.13727213884703815,0.1348989363759756,0.0,0.0,0.09646502137184143,0.10696755349636078,0.030171318031365538,0.0775703564286232,0.10696755349636078,0.0775703564286232,0.09897000796627253,0.06406625705193246,0.18712007999420166,0.2334335297346115,0.125,0.0,0.125,0.125,unseen_speaker_unseen_utterance_unseen_channel,0.0,0.0,0.0,0.23109944816678762,0.21371493488550186,0.0,0.0,0.13181638717651367,0.14064643532037735,0.07911552449562198,0.12215971946716309,0.14064643532037735,0.12215971946716309,0.0,0.0625,0.11159373517148197,0.10868018493056297,0.0,0.0,0.064608090557158,0.08033089339733124,0.03640847733619441,0.025586958974599838,0.08033089339733124,0.025586958974599838,0.25,0.625,0.04509443789720535,0.033406972885131836,0.1875,0.1875,-0.022968709468841553,-0.008804380893707275,0.05475248874158304,-0.054766297340393066,-0.008804380893707275,-0.054766297340393066,0.0,0.25,0.07712375691958837,0.07353501660483225,0.0,0.0,0.029051593371800015,0.037333479949406216,0.03372313481923471,0.026371453489576067,0.037333479949406216,0.026371453489576067,0.1875,0.625,0.04923306964337826,0.04266819357872009,0.0625,0.0625,-0.007013440132141113,0.009351834654808044,0.044995367901493645,-0.04218864440917969,0.009351834654808044,-0.04218864440917969,14.097443759441376,10.94398125458088,23.354408264160156,46.77442932128906,1.299762886017561,0.3755438543207067,1.7388789057731628,1.868293285369873,0.125,0.0,0.125,0.125,-8.178166996952363,2.500951432088541,-11.46716546360254,-13.25363814477532,0.17884777719154954,0.10663737080792302,0.07168696075677872,0.04727550595998764,16,10.946209043264389,2.6398879386934526,14.444868564605713,15.543465614318848,1.7772655952721834,2.6450533626061183,5.590165853500366,5.8255438804626465,0.125,10.0
0.7312435115454718,0.029106053282967392,0.7746415995061398,0.786053754389286,0.4909761669114232,0.027715430131166643,0.44794767163693905,0.4405757412314415,0.28388387674931437,0.02643482165493205,0.24309979612007737,0.23564831167459488,0.0,0.0,0.26875648845452815,0.2734851483255625,0.0,0.0,0.21726450975984335,0.22535840049386024,0.029106053282967392,0.21394624561071396,0.22535840049386024,0.21394624561071396,0.006596719773369841,0.0036310357482254602,0.011658250354230404,0.014485255815088749,0.125,0.0,0.125,0.125,same_speaker_unseen_utterance_unseen_channel,-10.0,0.0,0.0,0.3471919521689415,0.3320423513650894,0.0,0.0,0.28625377267599106,0.2874869406223297,0.06113955334659894,0.2839981019496918,0.2874869406223297,0.2839981019496918,0.0,0.0,0.15622076950967312,0.14268355071544647,0.0,0.0,0.10033156163990498,0.11147420480847359,0.05776430328606198,0.08893611282110214,0.11147420480847359,0.08893611282110214,0.0,0.0,0.12187688797712326,0.10898077487945557,0.0,0.0,0.07684814929962158,0.07897427678108215,0.047810066818796446,0.07093942165374756,0.07897427678108215,0.07093942165374756,0.0,0.0,0.20385855569371156,0.20906420264925274,0.0,0.0,0.15844791488988058,0.162454788173948,0.028946659477646384,0.15388609681810653,0.162454788173948,0.15388609681810653,0.0,0.0,0.12847578339278698,0.13215699791908264,0.0,0.0,0.0750679150223732,0.08584824204444885,0.03389854005853593,0.06193593144416809,0.08584824204444885,0.06193593144416809,8.718928918242455,6.498253167600526,18.716866493225098,19.97411346435547,0.36610986199229956,0.0929358714743977,0.4939456433057785,0.5624693632125854,0.125,0.0,0.125,0.125,3.2928885935447205,3.9492422424019042,-2.7035926347877552,-3.4630588317937483,3.01788198761642,2.2071239094040704,0.5390371233224869,0.4504992961883545,16,-0.5989182405173779,2.8209062858973706,3.448171615600586,3.8303160667419434,-9.841170281171799,2.83301042671718,-5.680719375610352,-5.3715128898620605,0.125,15.0
0.7181538430741057,0.04154110151711456,0.7608567550778389,0.7739569954574108,0.5071556876646355,0.038869691281584816,0.46265723649412394,0.45329082384705544,0.2859354427200742,0.04852396320476311,0.2340877060778439,0.22890737652778625,0.0,0.0,0.2818461569258943,0.2632926423102617,0.0,0.0,0.23262904584407806,0.2391432449221611,0.04154110151711456,0.2260430045425892,0.2391432449221611,0.2260430045425892,0.009150310565019026,0.006919975861149683,0.02059195749461651,0.022270798683166504,0.125,0.0,0.125,0.125,seen_utterance_unseen_channel,-10.0,0.0,0.0,0.41033025924116373,0.41970859467983246,0.0,0.0,0.25056564435362816,0.26995880901813507,0.10717475390796095,0.21258877217769623,0.26995880901813507,0.21258877217769623,0.0,0.0,0.18073057290166616,0.16257738322019577,0.0,0.0,0.1065814159810543,0.12428420782089233,0.07567566182504926,0.08520402014255524,0.12428420782089233,0.08520402014255524,0.0,0.0625,0.17760207876563072,0.17585858702659607,0.0,0.0,0.058704107999801636,0.06840628385543823,0.09408444984696361,0.02964407205581665,0.06840628385543823,0.02964407205581665,0.0,0.0,0.21851329877972603,0.20670494437217712,0.0,0.0,0.172288960644177,0.1787362311567579,0.0365212379860948,0.16164888654436385,0.1787362311567579,0.16164888654436385,0.0,0.0625,0.16482217609882355,0.16082154214382172,0.0,0.0,0.08772681653499603,0.11217768490314484,0.05448444220091226,0.04630166292190552,0.11217768490314484,0.04630166292190552,13.435173109173775,12.136703050722092,31.091663360595703,43.867801666259766,0.38298316951841116,0.13374730558411263,0.5527149736881256,0.6836539506912231,0.125,0.0,0.125,0.125,1.7770542846521835,3.8184296859896216,-3.0395986083907784,-4.104873209243747,2.154727928340435,1.6913471436967416,0.49704597890377045,0.38860884308815,16,-0.8228395767509937,3.705007385768338,3.5714398622512817,5.096290111541748,-9.704787999391556,3.598746509373632,-5.931581020355225,-3.3102335929870605,0.125,15.0
0.7721517097670585,0.027318689692801594,0.7995810285210609,0.8409843556582928,0.4504327028989792,0.033159081835559365,0.4168909816071391,0.3653796538710594,0.25091325386893004,0.022638051279986512,0.22573904413729906,0.20151326805353165,0.0,0.0,0.2278482902329415,0.23287859000265598,0.0,0.0,0.1885496098548174,0.20041897147893906,0.027318689692801594,0.15901564434170723,0.20041897147893906,0.15901564434170723,0.009847300956607796,0.004770584609346118,0.017085447907447815,0.018017573282122612,0.125,0.0,0.125,0.125,unseen_speaker_unseen_utterance_unseen_channel,-10.0,0.0,0.0,0.3414310812950134,0.34512870013713837,0.0,0.0,0.24985112249851227,0.26284752786159515,0.05612185661434679,0.22989177703857422,0.26284752786159515,0.22989177703857422,0.0,0.0,0.14895042078569531,0.15136287361383438,0.0,0.0,0.09826320223510265,0.10463977977633476,0.03262039344456314,0.09655483067035675,0.10463977977633476,0.09655483067035675,0.0,0.0625,0.11697117984294891,0.11472642421722412,0.0,0.0,0.05272354185581207,0.06262731552124023,0.03901671817320612,0.046388208866119385,0.06262731552124023,0.046388208866119385,0.0,0.0,0.16350054421595164,0.17306161778313772,0.0,0.0,0.12245517756257739,0.13469466141292027,0.030848445671049236,0.0868538532938276,0.13469466141292027,0.0868538532938276,0.0,0.0,0.11722985468804836,0.11303478479385376,0.0,0.0,0.08730471879243851,0.09123373031616211,0.023552499181799406,0.080454021692276,0.09123373031616211,0.080454021692276,12.459575079381466,10.524251553851451,29.04903221130371,35.83473587036133,0.4528390793129802,0.13481267520059517,0.6388453543186188,0.7814868688583374,0.125,0.0,0.125,0.125,2.2510612455035917,3.887387268758432,-1.8854209718974992,-5.93038141940214,2.5818064473569393,3.1014793582665927,0.66121506690979,0.25524771213531494,16,0.46044037118554115,2.730184967777281,4.269041061401367,5.233567237854004,-8.526295632123947,2.6542777552368753,-4.8427793979644775,-3.6754727363586426,0.125,15.0
0.7561399760888889,0.027796401297234572,0.7870888076722622,0.8127375394105911,0.4628031651955098,0.02796829464689138,0.427653050981462,0.4133726544678211,0.27637146311462857,0.02196967229211693,0.2525673231575638,0.23898625001311302,0.0,0.0,0.24386002391111106,0.2412840537726879,0.0,0.0,0.19852172583341599,0.2129111923277378,0.027796401297234572,0.18726246058940887,0.2129111923277378,0.18726246058940887,0.016287346894387156,0.011025289856471903,0.03456997685134411,0.043827250599861145,0.125,0.0,0.125,0.125,same_speaker_unseen_utterance_unseen_channel,-5.0,0.0,0.0,0.3313290122896433,0.3484787046909332,0.0,0.0,0.22618135064840317,0.2625381797552109,0.07757398397772872,0.12818780541419983,0.2625381797552109,0.12818780541419983,0.0,0.0625,0.15037570078857243,0.1448291465640068,0.0,0.0,0.0892960550263524,0.11456628516316414,0.04975770384921082,0.03290646895766258,0.11456628516316414,0.03290646895766258,0.0625,0.0625,0.11110672727227211,0.12111029028892517,0.0,0.0,0.04391515254974365,0.05504527688026428,0.051817589922385277,0.013595104217529297,0.05504527688026428,0.013595104217529297,0.0,0.0,0.17672251723706722,0.17659108127866474,0.0,0.0,0.13302419653960637,0.13994810836655752,0.02817258820950627,0.13166124480111258,0.13994810836655752,0.13166124480111258,0.0,0.125,0.11197821795940399,0.11867891252040863,0.0,0.0,0.04182519018650055,0.057382166385650635,0.04160651364853671,0.023466676473617554,0.057382166385650635,0.023466676473617554,10.466455966234207,11.79659357401332,16.419593811035156,52.49457550048828,0.5296908039599657,0.13600840583047674,0.7535262107849121,0.8057184219360352,0.125,0.0,0.125,0.125,0.11896777945560374,3.558128129818696,-4.7977316445031475,-7.842981736605218,1.3498415425419807,0.8668088129307182,0.3341214805841446,0.1643243134021759,16,3.2505178935825825,1.8154207744625417,5.392703056335449,6.797813415527344,-5.8026982098817825,1.957109801253418,-3.1956838369369507,-2.5940589904785156,0.125,15.0
